Acc mean,Acc std,New observation,Normality,Time,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,prefix_26,prefix_27,prefix_28,prefix_29,prefix_30,prefix_31,prefix_32,prefix_33,prefix_34,prefix_35,prefix_36,prefix_37,prefix_38,prefix_39,prefix_40,prefix_41,prefix_42,prefix_43,prefix_44,prefix_45,prefix_46,prefix_47,prefix_48,prefix_49,prefix_50,prefix_51,prefix_52,prefix_53,prefix_54,prefix_55,prefix_56,prefix_57,prefix_58,prefix_59,prefix_60,prefix_61,prefix_62,prefix_63,prefix_64,prefix_65,prefix_66,prefix_67,prefix_68,prefix_69,prefix_70,prefix_71,prefix_72,prefix_73,prefix_74
0.7781150821160867,0.006411887491850581,0.7693999193947114,False,2014-07-28 07:00:00,0.000784313725490196,0.003076923076923077,0.000784313725490196,0.003076923076923077,0.011851851851851851,0.0343859649122807,0.12250000000000001,0.22857142857142862,0.3113513513513514,0.44999999999999996,0.6294252873563217,0.7952688172043011,0.8715789473684211,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.96,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7778738443569807,0.00628007902499531,0.7693999193947114,False,2014-07-28 07:00:00,0.000784313725490196,0.003076923076923077,0.000784313725490196,0.003076923076923077,0.011851851851851851,0.0343859649122807,0.12250000000000001,0.22857142857142862,0.3113513513513514,0.44999999999999996,0.6294252873563217,0.7952688172043011,0.8715789473684211,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.96,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7776354878696088,0.0061433563476653375,0.7693999193947114,False,2014-07-31 07:00:00,0.000784313725490196,0.003076923076923077,0.000784313725490196,0.003076923076923077,0.011851851851851851,0.0343859649122807,0.12250000000000001,0.22857142857142862,0.3113513513513514,0.44999999999999996,0.6294252873563217,0.7952688172043011,0.8715789473684211,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.96,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7774145152914823,0.006037282493158802,0.7693999193947114,False,2014-07-31 07:00:00,0.000784313725490196,0.003076923076923077,0.000784313725490196,0.003076923076923077,0.011851851851851851,0.0343859649122807,0.12250000000000001,0.22857142857142862,0.3113513513513514,0.44999999999999996,0.6294252873563217,0.7952688172043011,0.8715789473684211,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.96,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.777193542713356,0.005921070412470692,0.7693999193947114,False,2014-08-01 07:00:00,0.000784313725490196,0.003076923076923077,0.000784313725490196,0.003076923076923077,0.011851851851851851,0.0343859649122807,0.12250000000000001,0.22857142857142862,0.3113513513513514,0.44999999999999996,0.6294252873563217,0.7952688172043011,0.8715789473684211,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.96,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7769725701352295,0.00579411011252826,0.7604222017851395,False,2014-08-01 07:00:00,0.000784313725490196,0.003076923076923077,0.000784313725490196,0.003076923076923077,0.006792452830188679,0.02571428571428571,0.10730158730158731,0.22857142857142862,0.28986301369863016,0.42582278481012653,0.6027906976744185,0.7669565217391304,0.8425531914893617,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7766755813775209,0.005873144313329905,0.7612986566688619,False,2014-08-07 07:00:00,0.003076923076923077,0.006792452830188679,0.003076923076923077,0.006792452830188679,0.011851851851851851,0.02571428571428571,0.10730158730158731,0.22857142857142862,0.3113513513513514,0.42582278481012653,0.6027906976744185,0.7669565217391304,0.8425531914893617,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7763873571686497,0.005913326930817313,0.7612986566688619,False,2014-08-07 07:00:00,0.003076923076923077,0.006792452830188679,0.003076923076923077,0.006792452830188679,0.011851851851851851,0.02571428571428571,0.10730158730158731,0.22857142857142862,0.3113513513513514,0.42582278481012653,0.6027906976744185,0.7669565217391304,0.8425531914893617,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7760991329597786,0.00593926765410521,0.7608564348389346,False,2014-08-07 07:00:00,0.003076923076923077,0.006792452830188679,0.003076923076923077,0.006792452830188679,0.006792452830188679,0.02571428571428571,0.0929032258064516,0.22857142857142862,0.3113513513513514,0.42582278481012653,0.6027906976744185,0.7669565217391304,0.8425531914893617,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7758064865326081,0.005962089188632492,0.7608564348389346,False,2014-08-11 07:00:00,0.003076923076923077,0.006792452830188679,0.003076923076923077,0.006792452830188679,0.006792452830188679,0.02571428571428571,0.0929032258064516,0.22857142857142862,0.3113513513513514,0.42582278481012653,0.6027906976744185,0.7669565217391304,0.8425531914893617,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9008333333333333,0.9303092783505155,0.9303092783505155,0.9303092783505155,0.96,0.96,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,0.98989898989899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
