Acc mean,Acc std,New observation,Normality,Time,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,prefix_26,prefix_27,prefix_28,prefix_29,prefix_30,prefix_31,prefix_32,prefix_33,prefix_34,prefix_35,prefix_36,prefix_37,prefix_38,prefix_39,prefix_40,prefix_41,prefix_42,prefix_43,prefix_44,prefix_45,prefix_46,prefix_47,prefix_48,prefix_49,prefix_50,prefix_51,prefix_52,prefix_53,prefix_54,prefix_55,prefix_56,prefix_57,prefix_58,prefix_59,prefix_60,prefix_61,prefix_62,prefix_63,prefix_64,prefix_65,prefix_66,prefix_67,prefix_68,prefix_69,prefix_70,prefix_71,prefix_72,prefix_73,prefix_74
0.5140735650039359,0.03246874937594902,0.5548916642513615,True,2014-10-02 07:00:00,0.47368421052631576,0.43820224719101125,0.5265151515151515,0.5923913043478262,0.584717607973422,0.584717607973422,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5145488845456802,0.032366824133315,0.5548916642513615,True,2014-10-06 07:00:00,0.47368421052631576,0.43820224719101125,0.5265151515151515,0.5923913043478262,0.584717607973422,0.584717607973422,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5150242040874244,0.03225757377085522,0.5551581336466748,True,2014-10-06 07:00:00,0.4791666666666667,0.4444444444444445,0.5265151515151515,0.5923913043478262,0.584717607973422,0.584717607973422,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5155026097687219,0.03213951453016399,0.555296883785425,True,2014-10-06 07:00:00,0.4791666666666667,0.4505494505494506,0.5265151515151515,0.5923913043478262,0.584717607973422,0.584717607973422,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5159832326397363,0.03201202592023389,0.555296883785425,True,2014-10-06 07:00:00,0.4791666666666667,0.4505494505494506,0.5265151515151515,0.5923913043478262,0.584717607973422,0.584717607973422,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5164484983960665,0.031903627971749546,0.5545053892414343,True,2014-10-06 07:00:00,0.4791666666666667,0.45652173913043476,0.5265151515151515,0.5923913043478262,0.5265151515151515,0.6021220159151193,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5169098066796769,0.031783321473889625,0.554952570921174,True,2014-10-07 07:00:00,0.4791666666666667,0.4623655913978495,0.5265151515151515,0.5923913043478262,0.5403472931562819,0.6021220159151193,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5173770521098099,0.03165198513059692,0.554952570921174,True,2014-10-13 07:00:00,0.4791666666666667,0.4623655913978495,0.5265151515151515,0.5923913043478262,0.5403472931562819,0.6021220159151193,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5178460513325195,0.03151002898264421,0.554952570921174,True,2014-10-13 07:00:00,0.4791666666666667,0.4623655913978495,0.5265151515151515,0.5923913043478262,0.5403472931562819,0.6021220159151193,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5183245527398975,0.031342802797608864,0.5554282022253649,True,2014-10-16 07:00:00,0.4791666666666667,0.46808510638297873,0.5265151515151515,0.5923913043478262,0.5555555555555556,0.6021220159151193,0.6190476190476191,0.7348021215830274,0.6753246753246753,0.7688104245481294,0.8015873015873016,0.7254901960784313,0.6666666666666667,0.6159754224270353,0.6159754224270353,0.6159754224270353,0.6453900709219859,0.6453900709219859,0.6159754224270354,0.6159754224270354,0.6453900709219859,0.47916666666666663,0.47916666666666663,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4845360824742268,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4897959183673469,0.4845360824742268,0.4897959183673469,0.4897959183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
