Acc mean,Acc std,New observation,Normality,Time,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15
0.3300463538974818,0.0545581162450008,0.2777032809918939,True,2016-04-05 16:42:55,0.23510466988727857,0.23510466988727857,0.2121212121212121,0.23510466988727857,0.23510466988727857,0.23510466988727857,0.23510466988727857,0.23510466988727857,0.23510466988727857,0.21718185467683665,0.3484657419083649,0.5555555555555556,0.4736842105263158,0.2
0.32710648711566587,0.05332511340216317,0.2803451177195389,True,2016-04-05 16:42:56,0.23878205128205132,0.23878205128205132,0.2171818546768366,0.23878205128205132,0.23878205128205132,0.23878205128205132,0.23878205128205132,0.23878205128205132,0.23878205128205132,0.21968787515006,0.3484657419083649,0.5555555555555556,0.4736842105263158,0.2
0.32418255039162774,0.05177839883161471,0.2777779909254215,True,2016-04-05 19:10:57,0.23878205128205124,0.23878205128205124,0.21718185467683665,0.23878205128205124,0.23878205128205124,0.23878205128205124,0.23878205128205124,0.23878205128205124,0.23878205128205124,0.21968787515006,0.33333333333333337,0.5403472931562819,0.46808510638297873,0.2
0.32124417780848236,0.05013356810357933,0.292727059755401,True,2016-04-05 19:11:28,0.25970388155262103,0.25970388155262103,0.23878205128205124,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.24,0.33333333333333337,0.5403472931562819,0.46808510638297873,0.2
0.31868073374691674,0.04821250051960516,0.29063666573298236,True,2016-04-05 19:59:36,0.25970388155262103,0.25970388155262103,0.23878205128205132,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.24,0.3178999586606035,0.5265151515151516,0.46808510638297873,0.2
0.3161725214226745,0.046306355699237314,0.2881870020129701,True,2016-04-05 22:21:36,0.25970388155262103,0.25970388155262103,0.23878205128205127,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.25970388155262103,0.24,0.3021346469622332,0.5137046861184793,0.4623655913978495,0.2
0.3137146578864384,0.044426928795979724,0.28575726316827615,True,2016-04-05 22:22:47,0.2597038815526211,0.2597038815526211,0.23878205128205127,0.2597038815526211,0.2597038815526211,0.2597038815526211,0.2597038815526211,0.2597038815526211,0.2597038815526211,0.24000000000000002,0.28600571195430435,0.5016611295681064,0.45652173913043476,0.2
0.3113762935509111,0.04272745973774383,0.3115331457258228,True,2016-04-06 17:04:11,0.28,0.28,0.2597038815526211,0.28,0.28,0.28,0.28,0.28,0.28,0.25970388155262103,0.29292929292929293,0.5535714285714286,0.5555555555555556,0.2
0.3095841820521754,0.0407587877352731,0.30926138880806137,True,2016-04-06 17:51:02,0.27999999999999997,0.27999999999999997,0.25970388155262103,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.25970388155262103,0.2753623188405797,0.5393338058114813,0.5555555555555556,0.2
0.30788478160975913,0.038924154872840226,0.30591619204742276,True,2016-04-06 18:07:26,0.28,0.28,0.25970388155262103,0.28,0.28,0.28,0.28,0.28,0.28,0.25970388155262103,0.25732637494981936,0.5257452574525745,0.5403472931562818,0.2
