Acc mean,Acc std,New observation,Normality,Time,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15
0.0,0.0,0.0,True,2016-02-27 23:57:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,,0.0,True,2016-02-29 23:34:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.6607142857142857,False,2016-03-03 01:13:22,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
0.33035714285714285,0.33035714285714285,0.5595238095238095,True,2016-03-03 16:53:55,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.6666666666666666,1.0,0.5,0.0,0.0,0
0.4067460317460318,0.29056454116515057,0.5714285714285714,True,2016-03-04 00:49:24,0.125,0.5,0.75,0.75,1.0,0.875,0.875,0.875,0.75,1.0,0.5,0.0,0.0,0
0.4479166666666667,0.2615451738728713,0.5785714285714286,True,2016-03-04 20:53:47,0.1,0.4,0.8,0.8,1.0,0.9,0.9,0.9,0.8,1.0,0.5,0.0,0.0,0
0.47404761904761905,0.2396998311853698,0.6011904761904763,True,2016-03-05 03:54:49,0.08333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,1.0,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.8333333333333334,1.0,0.75,0.0,0.0,0
0.49523809523809526,0.22388655378221062,0.6105442176870748,True,2016-03-05 21:19:37,0.07142857142857142,0.2857142857142857,0.8571428571428571,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428571,1.0,0.8333333333333333,0.0,0.0,0
0.5117103984450923,0.21116928830086756,0.6875,True,2016-03-07 17:56:02,0.0625,0.25,0.875,0.875,1.0,0.9375,0.9375,0.9375,0.875,1.0,0.875,1.0,0.0,0
0.5336840986394558,0.20590850949616055,0.6339285714285714,True,2016-03-07 19:56:52,0.09375,0.25,0.625,0.625,0.6875,0.71875,0.71875,0.78125,0.75,0.8125,0.8125,1.0,1.0,0
0.5448223733938019,0.19667201069227513,0.6220238095238094,True,2016-03-07 21:49:22,0.08333333333333333,0.2222222222222222,0.611111111111111,0.611111111111111,0.6666666666666666,0.6944444444444444,0.6944444444444444,0.75,0.75,0.8125,0.8125,1.0,1.0,0
0.5525425170068027,0.18801142882127236,0.6146825396825397,True,2016-03-07 22:07:40,0.07500000000000001,0.2,0.6,0.6,0.65,0.675,0.675,0.725,0.7222222222222222,0.8333333333333333,0.8500000000000001,1.0,1.0,0
0.5581916099773242,0.180149766312522,0.6301587301587303,True,2016-03-08 00:36:53,0.15000000000000002,0.2666666666666667,0.6,0.6,0.6666666666666667,0.6833333333333333,0.7166666666666668,0.75,0.7407407407407407,0.8148148148148149,0.8333333333333334,1.0,1.0,0
0.5641888699924414,0.17362339084494466,0.6084054834054834,True,2016-03-08 18:11:50,0.13636363636363635,0.24242424242424243,0.5757575757575758,0.5757575757575758,0.6363636363636364,0.6515151515151516,0.6818181818181819,0.7121212121212122,0.7,0.8,0.8055555555555556,1.0,1.0,0
0.5675901479472908,0.167227550658753,0.5967068645640075,True,2016-03-08 18:16:46,0.125,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.6111111111111112,0.625,0.6805555555555556,0.7083333333333334,0.6969696969696969,0.7878787878787878,0.7857142857142858,1.0,1.0,0
0.5696699134199134,0.16131887794407124,0.5906211843711844,True,2016-03-08 21:39:49,0.1153846153846154,0.20512820512820512,0.5384615384615385,0.5384615384615385,0.6153846153846154,0.6282051282051282,0.6794871794871795,0.7051282051282051,0.6944444444444444,0.7777777777777778,0.7708333333333333,1.0,1.0,0
0.5710666648166647,0.15593644375693297,0.5999027014652015,True,2016-03-08 22:10:49,0.1826923076923077,0.2692307692307693,0.5192307692307693,0.5576923076923077,0.6153846153846154,0.625,0.6634615384615384,0.7211538461538461,0.7083333333333333,0.7708333333333334,0.765625,1.0,1.0,0
0.5728689171071983,0.15114607267679062,0.6416895604395604,True,2016-03-08 22:12:49,0.2846153846153846,0.36923076923076925,0.5846153846153846,0.6153846153846154,0.6615384615384616,0.6692307692307693,0.7000000000000001,0.7615384615384615,0.7500000000000001,0.7999999999999999,0.7875,1.0,1.0,0
0.5769171902443961,0.14752464216029168,0.6768734737484738,True,2016-03-08 22:19:28,0.3653846153846154,0.46153846153846156,0.6410256410256412,0.6666666666666667,0.7051282051282052,0.7115384615384616,0.7371794871794871,0.7884615384615385,0.7777777777777777,0.8194444444444445,0.8020833333333334,1.0,1.0,0
0.5824703171057338,0.14518494516495875,0.7027897697540555,True,2016-03-08 23:50:01,0.4340659340659341,0.5274725274725276,0.6813186813186813,0.7032967032967034,0.7362637362637363,0.7417582417582419,0.7637362637362638,0.8076923076923077,0.7976190476190476,0.8333333333333333,0.8125,1.0,1.0,0
0.5888029198766981,0.14384400630220143,0.7222269917582418,True,2016-03-08 23:55:02,0.485576923076923,0.5769230769230769,0.7115384615384616,0.7307692307692308,0.7596153846153846,0.764423076923077,0.7836538461538461,0.8221153846153847,0.8125,0.84375,0.8203125,1.0,1.0,0
